"y","x1","x2","x3","x4"
1.4978,-1.897,-0.030397,1.1568,0.80581
1.5238,0.12052,2.0767,-0.99927,-1.1853
1.5367,0.71605,1.1489,-1.3132,-0.53362
-1.3292,-0.83962,1.4904,-1.1313,0.48938
-1.3163,-0.03135,-0.12678,-0.57441,0.77172
0.096988,-0.67547,-1.9336,0.27217,2.3905
0.10995,0.17859,-1.1504,0.15857,0.87514
0.27851,-0.36706,-2.2045,-0.26422,2.8833
0.29147,-0.15078,1.3021,-0.024364,-1.0822
0.30444,-1.4441,2.6669,1.4968,-2.6661
0.75824,0.018956,-0.0037347,0.35687,-0.31199
0.78417,0.12984,0.33448,-0.79725,0.36825
0.79714,1.235,-0.81866,-0.70672,0.34881
0.8101,0.040937,1.7341,-0.73307,-1.0111
0.83603,-1.6334,0.2437,-0.51943,1.9231
0.849,-1.0523,0.17799,-3.5073,4.3391
0.86196,1.0724,-0.24562,-1.4748,0.68509
0.8879,0.052298,-0.096483,-0.68232,0.76452
1.5102,1.2856,0.84792,-0.054901,-2.0104
1.5362,2.1157,0.71227,0.3519,-3.0892
1.5491,0.83092,-1.1171,-0.54391,0.88667
-1.3168,-0.21973,-0.46285,1.267,-0.49404
-1.2131,1.6726,-1.9909,1.136,-0.69549
-1.1872,0.025078,0.30773,0.3668,-0.62774
-1.1742,0.18703,0.045766,0.25558,-0.41556
0.12235,1.6414,0.89887,0.15991,-2.6093
0.29091,-1.4327,0.5112,0.1958,0.7702
0.30387,-0.46583,0.51644,0.089745,-0.082995
0.31684,0.45396,1.7811,-0.26796,-1.9072
1.5226,-0.28405,0.50692,-0.84911,0.66581
1.5486,-0.77544,-0.2608,1.8187,-0.68939
1.5615,0.2876,1.9355,-0.060737,-2.1011
-1.2007,1.2175,0.13462,2.5595,-3.7596
-1.1748,0.91723,0.8013,-1.51,-0.1531
-1.1618,-0.004927,-1.4524,1.0615,0.50067
-0.85064,1.9998,0.24014,1.129,-3.2366
-0.83767,-0.051518,0.88509,0.32265,-1.0759
0.082892,0.59999,0.10531,1.2735,-1.8648
0.095858,0.61459,1.0673,-1.6747,0.038931
0.12179,-0.35904,-0.24375,1.2441,-0.54189
0.13475,0.61301,0.51455,0.92377,-1.9461
0.16069,-0.27673,-2.0244,2.8941,-0.45021
0.30331,0.39551,-0.19825,-0.55826,0.43242
0.31627,-0.69442,-1.0594,-1.3442,3.1377
0.32924,-0.68552,-0.13402,1.0205,-0.11196
1.535,-1.6544,-1.2646,-0.081343,3.0534
1.561,-1.6876,0.75949,0.10501,0.8733
1.5739,0.72284,-0.58643,1.5328,-1.5454
-1.1883,-0.86056,0.36834,-1.5539,2.0865
-1.1624,-0.86913,0.22215,-0.65328,1.3608
-1.1494,0.50716,-0.69195,1.6176,-1.2976
-0.86417,0.78967,-0.92542,0.36342,-0.11491
-0.83824,-1.2875,-1.6191,1.9411,1.0826
-0.82527,0.95413,0.63925,0.92566,-2.3964
-0.50113,1.0226,-0.18033,-0.77169,0.01843
-0.4752,-1.4855,1.7054,0.3323,-0.48448
-0.46223,1.2401,0.68706,-1.3233,-0.52641
-0.44927,-0.16379,-0.8792,-1.3035,2.4073
-0.42334,-1.9313,-2.0142,-1.8563,5.8263
-0.41037,-1.013,1.1899,0.64058,-0.73384
-0.3974,0.96144,-1.2862,-0.045538,0.47791
-0.37147,0.45221,-1.6108,-0.36253,1.6148
-0.35851,0.93236,-1.3497,0.67463,-0.13411
-0.33258,-0.95233,-0.1423,1.2782,-0.080607
-0.31961,-0.24194,-0.071491,-0.032586,0.43104
-0.30664,-0.031442,0.60494,-1.2199,0.70639
-0.28071,-0.98274,-0.47705,-2.1137,3.6023
-0.26775,1.5052,1.4509,-0.29141,-2.5628
-0.24182,0.58775,-2.9612,-1.4343,3.8843
-0.22885,0.30601,0.75429,-0.1333,-0.83825
-0.21588,-0.19501,-1.7972,0.26024,1.8298
-0.18995,-2.8877,0.65057,0.90493,1.3939
-0.17699,0.27936,-0.19531,-1.7745,1.7457
-0.15106,-0.59655,-0.57717,-0.4467,1.6924
-0.13809,-0.55187,-0.37735,-0.69545,1.6912
-0.12512,-0.43196,0.29175,1.5383,-1.2826
-0.099193,-2.7823,0.35046,0.19444,2.2861
-0.086228,0.29693,-0.67454,-1.0795,1.5295
-0.073262,1.107,-0.86408,0.12365,-0.2543
-0.04733,0.75018,0.98459,0.58164,-2.2057
0.095292,0.55088,-1.7327,-0.15373,1.4358
0.14715,-1.8883,0.040031,-0.3987,2.2977
0.31571,2.1284,0.39508,-0.1029,-2.3013
0.32867,1.7482,-0.97214,-0.71208,0.0403
1.5474,-0.42444,0.63498,-0.83025,0.682
1.5734,0.11216,0.40553,-0.73344,0.28936
1.5863,-0.087483,-1.7626,0.62044,1.337
-1.1759,-0.053441,0.42093,-2.5094,2.1862
-1.15,0.11291,-0.37917,0.79905,-0.41039
-1.137,-0.46302,0.10318,0.63874,-0.17066
-0.85177,-1.8054,0.42042,0.12681,1.333
-0.82584,-0.24468,0.1894,0.04367,0.1099
-0.81287,-1.9599,1.3037,1.413,-0.65885
-0.5017,0.27614,-0.29941,1.6236,-1.4575
-0.48873,-0.94503,0.66197,-1.1785,1.5203
-0.4628,-0.18738,1.4187,-0.47436,-0.67318
-0.44983,0.17513,0.24531,-1.0533,0.71336
-0.43687,-0.25856,-0.17538,0.043492,0.48969
-0.41094,-0.17532,0.077934,1.2308,-1.0075
-0.39797,0.79062,0.8782,-1.3727,-0.21498
-0.385,0.58165,0.16575,-0.38032,-0.26505
-0.35907,-0.26755,-0.63902,-0.78854,1.7774
-0.34611,-0.61811,-1.4771,-0.33342,2.5181
-0.32018,0.50029,-1.0772,1.0132,-0.3008
-0.30721,0.90318,0.85569,0.46953,-2.1048
-0.29424,0.02931,-1.1982,0.04768,1.2284
-0.26831,1.1332,0.13143,-0.86656,-0.29796
-0.25535,-1.0934,1.3169,0.98899,-1.1103
-0.22942,1.1561,-0.83263,-0.69076,0.47473
-0.21645,0.31739,-1.0316,-0.17349,0.99401
-0.20348,-0.71726,0.67607,-0.37005,0.4914
-0.17755,-0.8493,-1.3123,0.11541,2.1414
-0.16459,0.38727,0.45635,-0.98397,0.22508
-0.13866,0.72933,-0.034854,0.28488,-0.8597
-0.12569,-0.45535,-1.6392,-1.4093,3.5728
-0.11272,1.6833,-1.3088,-0.58662,0.33176
-0.086793,-1.2356,-0.089489,0.003354,1.4044
-0.073827,-0.29645,0.6785,0.6151,-0.88868
-0.060862,-0.61072,-1.101,-0.11341,1.9183
-0.03493,-0.589,0.35937,0.77028,-0.43232
0.10769,-1.7795,0.52556,0.61992,0.71972
0.12066,-0.055682,0.60357,-0.21529,-0.23838
0.14659,-0.095456,1.0007,0.26088,-1.0633
0.32811,0.11032,-0.77748,1.4614,-0.65597
0.34107,-0.54998,1.1625,-0.67984,0.14169
0.74301,-0.81384,1.4856,-2.6495,2.0035
0.75598,-0.62427,-0.42504,0.80158,0.35873
0.97639,1.6811,-0.85321,-1.2938,0.56841
0.98936,0.7721,-0.23858,-0.49615,0.066413
1.0023,0.25687,-0.87442,-2.5969,3.2659
1.0283,-0.48269,-1.3666,-1.3154,3.2343
1.0412,-2.3751,3.2223,-0.66447,-0.14335
1.0672,0.36051,0.39349,-0.27526,-0.37863
1.0801,-0.7748,-0.61021,1.7649,-0.24945
1.0931,-0.68234,-0.62368,-0.45209,1.8412
1.119,-0.68825,1.3673,-0.45073,-0.15174
1.132,-0.77263,0.13083,-0.60751,1.3251
1.1579,-1.1868,0.73148,0.95093,-0.39388
1.1709,-0.63652,1.7471,-0.41795,-0.61575
1.1838,-2.012,-1.1276,1.8364,1.4175
1.2098,-0.026986,0.2374,1.2256,-1.3084
1.2227,1.2346,0.77565,-0.38038,-1.5195
1.2357,1.8817,-0.19804,-0.4923,-1.0702
1.2616,0.045577,0.41148,1.4961,-1.819
1.2746,-0.050599,0.64777,-0.21529,-0.28773
1.3005,0.67982,0.27928,-0.4076,-0.44889
1.3135,-1.1346,-1.0839,-1.8832,4.1476
1.3265,0.15861,0.70274,0.1145,-0.87131
1.3524,-1.0989,0.024522,-1.2774,2.408
1.3654,-0.86605,0.080639,-0.085103,0.95652
1.3913,-0.18208,1.4943,-1.2304,-0.014894
1.4043,-0.53778,-1.708,0.3598,1.9928
1.4172,1.8184,0.16375,-0.50069,-1.3626
1.4432,0.37354,1.37,-0.37315,-1.2754
1.4561,-0.52387,0.12106,-1.4644,1.928
1.4821,-0.96343,0.17159,-0.92403,1.7816
1.495,0.53215,-0.70446,-0.091395,0.37413
1.5598,1.5249,0.35841,0.030654,-1.7887
1.5858,1.5782,0.49055,-0.15548,-1.7917
1.5987,0.08394,0.41082,0.33643,-0.722
-1.1635,-2.1524,1.3947,0.28819,0.55168
-1.1376,-0.58347,-1.1477,-0.68111,2.5061
-1.1246,-0.84438,-1.4655,0.74029,1.6916
-0.83937,0.65405,-1.6835,-0.56138,1.7085
-0.81344,0.3009,1.0417,3.6454,-4.792
-0.80047,-0.46157,-1.5893,0.87819,1.3042
-0.47633,-1.5929,2.5891,-0.48906,-0.43708
-0.4504,1.004,0.29643,-1.7657,0.55542
-0.43743,-0.56518,-1.9845,1.5682,1.1278
-0.42447,-1.0962,-0.66613,0.60612,1.2687
-0.39853,0.62631,1.0243,-1.2823,-0.27578
-0.38557,-0.32665,0.40902,-1.2036,1.2025
-0.3726,1.4471,0.33425,-0.42428,-1.2305
-0.34667,0.034965,0.24538,-1.2301,1.0366
-0.33371,-0.72372,1.4839,-0.7919,0.11237
-0.30778,-0.29629,-1.5704,1.0447,0.95966
-0.29481,-1.561,0.59144,1.1639,-0.08089
-0.28184,0.75289,0.85294,-0.49956,-0.99394
-0.25591,0.22175,0.063777,-1.8785,1.6691
-0.24295,2.4104,-2.0935,0.31089,-0.46198
-0.21702,-1.0158,-0.61352,-0.5751,2.292
-0.20405,0.076005,-1.3522,0.93742,0.47931
-0.19108,0.73586,0.40376,-1.0485,0.010269
-0.16515,0.32334,-0.75096,0.16728,0.38579
-0.15219,-0.44922,-1.4233,-0.43803,2.4127
-0.12626,0.66106,-0.92802,0.36225,0.040356
-0.11329,0.44083,-0.40145,1.0166,-0.91112
-0.10032,0.0036975,-0.25247,-0.83078,1.1764
-0.074393,-0.66576,-0.59687,-0.23315,1.5963
-0.061427,1.6829,0.75791,0.66043,-2.9484
-0.048461,-0.17789,-1.0526,1.6939,-0.31129
-0.02253,1.0951,1.4212,-0.54869,-1.8529
0.12009,0.060637,0.45187,1.1404,-1.514
0.13306,-0.24483,1.0155,-0.23958,-0.42924
0.15899,-0.66943,-0.082724,-0.36262,1.2108
0.17196,-1.0183,0.32599,0.22645,0.56799
0.34051,0.56741,0.57645,1.0851,-2.0837
0.35348,-0.2699,-0.9944,0.19026,1.1915
0.96286,-0.67851,1.9363,0.41676,-1.568
0.98879,-0.42441,0.68487,-0.089195,-0.06787
1.5074,0.23311,0.029782,0.67757,-0.80771
1.5204,0.91926,-0.25431,-0.67454,0.12428
1.5723,-1.4118,1.4384,0.55398,-0.481
1.5982,-2.1589,-0.85294,-0.8125,3.8895
1.6111,-1.92,-1.6845,0.92921,2.7852
-1.1511,1.261,1.3246,-0.019292,-2.4244
-1.1252,0.62528,1.3687,-0.84349,-1.037
-1.1122,3.2954,1.1248,-1.5798,-2.7002
-0.82697,0.34916,-0.94806,1.3031,-0.54023
-0.80104,-1.0087,-0.011497,-0.14404,1.272
-0.78807,-0.35427,-0.32562,-0.056473,0.85731
-0.24351,0.60628,-1.5674,-1.5793,2.6469
-0.23055,-0.70862,0.25234,1.2156,-0.61782
-0.20461,-1.1873,2.4209,1.5173,-2.6172
-0.19165,1.4245,0.081256,-0.29282,-1.0705
-0.049027,-0.34337,-0.35884,-0.47879,1.2929
-0.036061,-0.24544,0.12776,-0.7001,0.92479
-0.01013,0.79066,-0.039076,0.19873,-0.80665
0.13249,1.7298,-0.66703,-0.5474,-0.37136
0.14546,0.87347,-0.52631,1.1943,-1.373
0.17139,-1.5002,-2.4548,-0.65407,4.7057
0.18436,1.3263,-0.4517,-0.423,-0.31185
0.35291,-0.11248,-1.1077,0.86149,0.50618
0.36588,-0.44074,0.0048003,0.42282,0.1422
0.93637,-0.068038,2.2459,-0.25636,-1.8087
0.9623,-0.8482,-1.1713,0.83079,1.3241
0.97526,-0.41992,0.66057,-0.70699,0.56873
1.5328,0.050514,-2.1833,-0.76498,3.0155
1.5847,-0.25243,-0.87824,1.2569,0.027051
1.6106,-0.16166,-0.53259,-1.7152,2.4976
1.6235,-0.096323,2.5617,0.54832,-2.8847
-1.1387,-0.86688,-0.6669,-0.9601,2.6004
-1.1128,-0.82229,1.0869,0.74082,-0.86642
-1.0998,-0.34661,-0.73593,-0.54603,1.7526
-0.81457,-0.82428,0.87948,0.28066,-0.20631
-0.78864,-1.4312,0.83977,-0.0080371,0.71321
-0.77567,1.1776,-0.97612,0.78797,-0.81117
-0.49043,-0.24639,0.52327,-1.8774,1.6927
-0.21815,-0.68687,2.2652,0.31783,-1.7681
-0.19221,0.78481,-0.72448,1.466,-1.3402
-0.17925,-0.97881,-1.2494,0.1209,2.2378
-0.036626,-0.65546,-0.37427,1.6076,-0.41233
-0.023661,-0.24801,-0.032056,0.78403,-0.35131
0.0022707,0.35141,0.12834,-1.2196,0.8573
0.36531,-0.64473,-1.5151,0.13517,2.1616
0.37828,1.6069,-0.48639,-0.8835,-0.090392
0.5598,1.5995,0.67783,-0.090273,-2.0269
0.57276,-0.14697,-0.54634,-0.47516,1.2966
0.59869,1.3021,0.2324,-1.3272,-0.07762
0.61166,-0.52346,-0.53258,0.4649,0.73405
0.62462,-1.0763,0.17281,-0.42925,1.4449
0.65056,1.5919,0.59142,-1.6588,-0.39873
0.66352,-0.30566,-0.82249,-0.027212,1.2918
0.68945,-0.51808,-0.11137,-0.15091,0.90842
0.94877,1.7987,1.2895,-1.2717,-1.6812
0.9747,-1.8118,-2.2452,-0.12546,4.2976
1.0266,-0.11874,2.1404,-1.1058,-0.80982
1.0395,1.1271,-0.33268,-0.78325,0.12954
1.0655,-0.77122,-1.4535,2.3159,0.091559
1.0784,-1.1122,0.93645,-0.52985,0.81257
1.5452,-0.52469,-0.37148,0.45464,0.58367
1.5711,-0.096985,-0.94042,-0.4597,1.6277
1.5971,0.015481,0.23551,-1.1513,1.0136
1.623,1.0645,-0.84074,-0.20368,0.13406
1.6359,0.96006,0.50014,-1.7623,0.41592
-1.1263,-1.5992,-0.2745,0.86465,1.1555
-1.1004,0.57366,0.76018,-1.6151,0.40387
-1.0874,-1.5899,-0.22681,-1.06,2.9807
-0.80217,-0.13681,-0.81686,0.069206,1.0381
-0.77624,0.33355,-2.2574,0.61621,1.4854
-0.76327,-1.2351,1.4166,-0.91519,0.8411
-0.49099,0.51355,0.28215,0.26052,-0.89166
-0.47803,-2.768,-0.38912,-0.061963,3.327
-0.45209,0.035389,0.36604,1.6476,-1.8617
-0.40023,1.3721,0.89232,1.3876,-3.4511
-0.38727,1.0692,-2.2651,-0.6267,1.9846
-0.36133,0.14773,0.85101,-1.9683,1.0774
-0.20575,-0.92615,-1.0403,-1.4767,3.5511
-0.17981,0.57237,1.4251,-1.6021,-0.27461
-0.16685,-0.20707,-1.4776,1.0719,0.78954
-0.024226,-0.41696,-0.28656,-0.8749,1.7052
-0.01126,1.2018,-0.49861,-0.52666,-0.015932
0.014671,-0.58224,1.0101,0.20342,-0.48762
0.15729,1.8837,0.46846,0.46702,-2.6291
0.17026,0.37099,-1.9199,1.0918,0.64485
0.19619,0.59659,0.35903,-0.64904,-0.16101
0.37771,0.1621,-0.35131,-1.4408,1.7536
0.39068,-0.36337,-0.27949,-2.3468,3.0848
0.55923,-0.044195,1.3072,-1.2203,0.077154
0.5722,0.47248,-1.4257,0.21144,0.91009
0.67592,1.372,-1.7363,-2.4408,2.9301
0.70185,-0.38758,-0.011379,0.60203,-0.044221
0.71482,-1.2207,0.3742,-1.5033,2.4479
0.96117,0.1321,-0.82868,0.5329,0.33183
0.9871,-1.521,0.091149,-0.029535,1.5862
1.0779,-0.046334,0.19226,0.92165,-0.89697
1.5835,-0.20224,0.84244,1.349,-1.8137
1.6095,-0.81472,-0.77668,0.041064,1.6926
1.6354,0.92335,0.62506,-0.0068669,-1.3775
1.6483,0.59385,1.4735,-0.37284,-1.5465
-1.1139,-1.1421,-0.0066328,1.3546,-0.029855
-1.088,0.24417,1.2733,-2.0361,0.63751
-1.075,-0.50951,1.1504,-0.61722,0.11505
-1.0491,-1.0561,-1.2188,0.82862,1.616
-1.0361,-1.3243,0.10414,0.93608,0.44767
-1.0231,1.3103,2.1227,0.094774,-3.3478
-0.99722,0.92233,1.1178,0.43235,-2.288
-0.98425,1.7723,-0.17991,0.071165,-1.4694
-0.97129,0.18217,0.79295,1.4226,-2.2019
-0.94536,0.6826,0.98999,-1.1044,-0.42091
-0.93239,-0.84785,1.7293,-1.8116,1.0354
-0.90646,-1.4091,-0.78886,1.7002,0.67977
-0.89349,-1.1736,-0.28644,1.0393,0.5902
-0.88053,1.8887,-0.87008,-0.15564,-0.66976
-0.8546,1.6336,0.59015,-1.8903,-0.18713
-0.84163,-0.17329,0.56295,0.46469,-0.68455
-0.8157,0.40667,0.22132,0.41921,-0.86816
-0.80273,0.52873,-0.03644,1.482,-1.769
-0.78977,0.91666,0.89946,0.24084,-1.876
-0.76384,0.87177,-0.49995,2.2201,-2.3636
-0.75087,1.1382,0.4251,0.4464,-1.8192
-0.47859,-0.91276,0.20508,1.0376,-0.15796
-0.46563,-1.1661,-2.8284,0.66503,3.4991
-0.43969,-0.39038,-0.04312,0.31412,0.28441
-0.42673,0.37201,0.034088,-0.41249,0.16716
-0.4008,0.35123,1.2155,0.66489,-2.0513
-0.38783,-0.42982,-0.65291,-0.40467,1.6379
-0.37487,0.081509,2.9072,0.046144,-2.8778
-0.34893,-1.0034,-0.64679,1.9181,-0.075286
-0.19335,0.28743,1.771,0.94517,-2.8199
-0.16741,1.2575,0.029858,0.66347,-1.7524
-0.15445,1.2847,-0.37989,-0.52246,-0.20832
-0.011826,-0.54361,1.0309,-0.065294,-0.27122
0.0011398,0.42701,-0.25701,0.13121,-0.12664
0.027071,1.0305,-0.20785,-2.1937,1.5037
0.16969,0.1539,0.63402,-1.1002,0.45253
0.22156,-1.0418,-0.43784,-0.034727,1.6627
0.39011,1.4248,0.21264,-0.78219,-0.6866
0.40308,-0.55782,-0.081686,0.90332,-0.088308
0.5457,1.0249,-0.22584,-0.15887,-0.46266
0.57163,0.37638,0.42996,-0.85884,0.20222
0.71425,-0.88815,0.84406,-0.32677,0.51106
0.72722,-0.61151,0.99989,1.7596,-1.9579
0.97357,-0.57672,1.0795,-1.8763,1.4838
0.9995,0.13581,1.5142,0.24753,-1.7307
1.1292,-1.5985,0.38285,-0.6211,1.9608
1.1421,0.35617,-0.39376,0.52157,-0.30149
1.1551,-0.40923,1.1844,-1.6421,0.98463
1.181,0.39236,-0.54233,1.4961,-1.1412
1.3625,1.2405,-0.063292,3.2043,-4.1271
1.3755,-0.78121,-0.0067369,1.7321,-0.75415
1.3885,-0.19337,-0.066468,2.8925,-2.4077
1.4144,-0.87117,-1.1342,-0.83997,2.9809
1.4274,-1.5258,-1.0201,0.30381,2.3922
1.5959,-3.1189,0.39062,-1.1241,3.9413
1.6219,0.97967,1.72,-0.44996,-2.0856
1.6478,-0.59989,-0.18957,-0.60983,1.5411
1.6607,-0.34781,-0.45737,0.64087,0.33855
-1.1015,-0.90626,-1.5597,-0.97315,3.585
-1.0756,-1.2273,0.93664,-1.0784,1.4995
-1.0626,0.35688,-0.44432,0.73707,-0.44975
-1.0367,-0.84769,-0.38329,0.19993,1.1999
-1.0237,-2.2848,0.44842,0.13642,1.8422
-1.0107,-0.97389,0.1494,-0.26788,1.2472
-0.98482,-0.46971,-0.55129,-0.54091,1.721
-0.97185,-0.19108,-0.095741,0.035398,0.42608
-0.95889,-0.65184,-0.58361,-0.7446,2.1319
-0.93296,-1.2312,0.067999,-0.98855,2.287
-0.91999,-1.6183,0.27075,0.71107,0.80235
-0.89406,-0.70259,0.65189,0.1129,0.10371
-0.88109,-1.3793,1.739,-0.77612,0.54852
-0.86813,1.5604,-0.19442,0.11477,-1.2765
-0.8422,0.032139,-0.55716,-1.0049,1.6867
-0.82923,-0.61735,-0.21,0.92758,0.087753
-0.8033,0.7149,1.2864,-0.40765,-1.419
-0.79033,1.266,1.1191,1.2186,-3.384
-0.77737,-0.75302,-1.1244,-2.2831,4.2786
-0.75144,-0.94187,-1.1644,0.75451,1.5339
-0.73847,-1.3768,-0.22185,1.8697,-0.074262
-0.45322,-0.72332,-0.36612,-1.6382,2.8579
-0.42729,-0.47087,-0.21821,0.81395,0.062947
-0.41433,2.5651,-2.1992,-0.34293,0.19347
-0.3884,-0.7539,-0.089043,1.4078,-0.36883
-0.37543,2.4564,1.0499,-0.92092,-2.3938
-0.36246,0.77185,1.5366,-1.6368,-0.52394
-0.33653,2.3418,0.62041,0.47347,-3.2138
-0.18095,0.25651,-0.75195,0.81843,-0.1219
-0.15501,-0.22594,-0.78642,0.2534,0.94012
-0.14205,-0.64929,-0.82459,0.99074,0.674
0.00057444,1.1571,1.4039,1.2345,-3.5781
0.01354,-0.69897,-0.3876,-0.28557,1.5327
0.039472,-1.6783,0.13756,0.76448,0.94279
0.18209,-0.82567,0.83253,-0.69741,0.83607
0.19506,0.59514,1.2214,0.6573,-2.2774
0.22099,3.4992,1.8486,-0.65405,-4.4826
0.23396,1.1813,0.43091,-1.9969,0.53446
0.25989,-0.18723,0.41843,-0.28389,0.21871
0.27285,-1.4083,-1.0858,0.313,2.3459
0.28582,-0.16071,1.6881,-0.51053,-0.85946
0.40251,1.034,-1.0564,0.097485,0.12335
0.41548,0.63348,0.68538,0.70501,-1.824
0.5581,-0.077245,-1.1281,0.88003,0.52376
0.58403,0.20809,0.084277,-0.020085,-0.093135
1.0119,-0.85704,0.67088,-1.601,1.9128
1.2064,-1.3484,0.64348,1.2562,-0.37035
1.2323,-0.93612,-0.93783,0.8077,1.2489
1.2453,0.80426,1.6152,0.73378,-2.9531
1.2582,-0.52892,1.2007,0.17783,-0.68129
1.2842,0.54551,-0.48125,0.31089,-0.18158
1.2971,-0.89181,-0.83411,0.35526,1.5437
1.3101,1.2403,0.72225,0.40242,-2.1623
1.336,0.69241,1.0939,-0.20911,-1.3979
1.349,1.5323,-0.58437,-0.27796,-0.47346
1.3749,0.11348,0.47949,0.60553,-1.0083
1.4398,-1.4409,0.6087,0.53017,0.46564
1.4657,0.93322,1.4939,1.1329,-3.3487
1.6083,0.71564,-1.2657,-0.68165,1.4087
1.6343,1.3208,0.3407,-0.20247,-1.2672
1.6602,0.033538,0.93344,0.94966,-1.7216
1.6731,-0.60232,-0.34094,0.091161,1.0223
-1.0891,0.18426,0.064079,0.3886,-0.43663
-1.0632,-0.44611,0.17363,0.77386,-0.30287
-1.0502,-1.1146,-0.38315,-0.19805,1.8642
-1.0243,0.80125,0.12428,-0.63679,-0.10151
-1.0113,0.082797,1.5655,-1.3943,-0.0994
-0.99835,-0.18731,-2.3281,0.1574,2.5552
-0.97242,1.1615,-0.03626,0.669,-1.572
-0.95945,0.93647,1.5128,-0.44381,-1.8164
-0.94649,0.18267,-2.4936,0.57769,1.946
-0.92055,0.0088207,-1.3256,-1.1636,2.6483
-0.90759,0.10366,0.4666,-0.28181,-0.10549
-0.88166,-1.1527,-0.57346,-2.5416,4.3844
-0.86869,1.4137,-0.47807,-0.60539,-0.13073
-0.85573,-0.46714,1.1512,-0.39154,-0.12318
-0.8298,1.3664,0.12724,-2.5028,1.1641
-0.81683,-0.87498,1.0566,-1.4551,1.4133
-0.7909,0.32338,-0.49421,-0.21817,0.57993
-0.77793,0.27499,-0.56197,0.13041,0.35464
-0.76497,-0.077544,0.88986,-1.0341,0.38395
-0.73904,0.90564,-0.069867,-0.69271,0.045203
-0.72607,-0.13472,-1.4583,-1.17,2.9289
-0.44082,-0.84213,-0.9355,2.2071,-0.20206
-0.41489,0.33543,0.078789,-1.5885,1.3333
-0.40193,-0.52952,-0.25782,-0.58716,1.5431
-0.376,0.17563,0.38328,-0.92438,0.53568
-0.36303,0.9739,0.086047,-1.2611,0.37751
-0.16854,-0.22593,-0.49584,-0.96768,1.8552
-0.14261,0.89735,0.24565,1.3692,-2.2797
-0.12965,-0.94261,-1.0952,-0.24095,2.4512
-0.025922,-1.3076,1.0558,2.2293,-1.7633
9.025e-06,-0.2117,0.58899,1.8743,-2.0265
0.012975,-0.087589,0.49561,0.52862,-0.73892
0.02594,-0.45353,0.79157,0.73779,-0.88023
0.051872,-0.37262,-0.44034,0.68713,0.32558
0.19449,1.4913,0.49085,-0.21453,-1.5614
0.24636,1.6992,1.6771,0.5278,-3.6821
0.41491,-0.19985,1.5077,0.40142,-1.5194
0.42788,-0.739,-2.1883,-0.55133,3.651
0.62236,0.18103,-0.31529,0.46527,-0.12783
1.0243,-1.4899,0.3667,1.6277,-0.30417
1.2447,1.4851,-2.1413,-1.5248,2.3667
1.2577,0.0034614,-1.5933,-1.0807,2.841
1.2706,-2.3362,-1.8443,-0.87429,5.1938
1.2966,0.80068,-0.23917,-0.21543,-0.1484
1.3225,0.34351,0.40518,-0.96905,0.39215
1.3484,1.0526,3.3275,0.59102,-4.7632
1.4781,0.15252,0.49238,-0.22143,-0.2385
1.6207,2.0889,-0.48491,0.15738,-1.5344
1.6467,0.15176,1.1535,0.57301,-1.678
1.6726,0.9246,-0.68954,1.2273,-1.2295
1.6855,-0.72008,0.043017,-0.24457,1.0938
-1.0767,-0.5831,-0.17707,0.51734,0.44714
-1.0508,-0.56635,1.0378,-1.1951,0.88662
-1.0378,0.70225,-0.25686,0.29925,-0.52466
-0.75257,0.31892,-0.15595,-1.0852,1.1054
-0.72664,-0.91533,-1.4778,-0.66772,3.238
-0.71367,-0.68538,-2.0259,0.36423,2.5524
-0.42842,-1.4819,-0.91284,-1.1973,3.7468
-0.40249,1.5459,0.3926,-0.33316,-1.3881
-0.38953,0.33682,-1.5731,-0.097039,1.5431
-0.3636,-0.50517,0.84447,1.5461,-1.6605
-0.35063,0.97485,1.9946,1.1365,-3.8705
-0.15614,0.18829,-0.61181,-0.17393,0.80008
-0.13021,-0.062956,-0.1727,-1.7738,2.1715
-0.11725,0.78645,-0.12154,-0.55078,0.08802
-0.10428,0.89679,0.31403,-1.5098,0.48029
-0.065385,0.62838,-1.3765,0.13217,0.83469
-0.039453,0.15268,0.23671,-1.9385,1.7095
-0.026488,0.091338,-1.2224,1.3622,0.0057839
-0.013522,0.89712,-0.16195,0.57176,-1.0782
0.012409,-0.54907,0.66254,0.15884,-0.078085
0.025375,-2.1801,1.7753,-0.054278,0.61927
0.038341,1.4499,-1.2476,0.80717,-0.76331
0.42731,1.7371,-0.66915,0.37884,-1.2074
0.44028,1.0763,-0.36467,2.7592,-3.1904
0.6218,-0.33288,-1.2006,-0.63561,2.3553
0.63476,-1.453,0.49384,-1.2225,2.3318
0.72552,0.21277,-0.8834,-0.42079,1.2899
0.84221,0.88162,0.099901,0.193,-0.9552
0.85518,0.67768,-0.76604,0.62141,-0.30469
0.86814,1.9824,1.2584,2.0072,-4.9752
0.89408,-2.1791,-0.069314,-1.2025,3.5918
0.90704,-0.61467,0.60763,0.41786,-0.21174
0.93297,1.2186,-0.48536,-0.55504,0.0318
0.94594,0.022728,0.88626,0.75705,-1.4503
0.9589,1.7427,1.0046,0.95198,-3.4526
1.0367,0.32156,0.86123,0.10913,-1.0857
1.3349,-0.05089,-0.020666,0.74134,-0.45267
1.3608,-0.55725,-1.0428,2.028,-0.18714
1.4905,-0.28567,1.2073,-0.39979,-0.3375
